初一	1	1	20170011	5	英文	50.6
初一	1	1	20170011	5	英會	61.8
初一	1	1	20170011	5	生物	68.9
初一	1	1	20170011	5	歷史	73.7
初一	1	1	20170011	5	地理	81
初一	1	1	20170011	5	音樂	84.1
初一	1	1	20170011	5	體育	96.3
初一	1	1	20170011	5	公民	88.8
初一	1	1	20170011	5	電腦	71.2
初一	1	1	20170011	5	美術	80.5
初一	1	2	20082002	1	聲樂與欣賞	88
初一	1	2	20082002	1	語文	70
初一	1	2	20082002	1	數學	70
初一	1	2	20082002	1	英文	70
初一	1	2	20082002	1	英會	78
初一	1	2	20082002	1	生物	91
初一	1	2	20082002	1	歷史	94
初一	1	2	20082002	1	地理	83
初一	1	2	20082002	1	音樂	87
初一	1	2	20082002	1	體育	73
初一	1	2	20082002	1	公民	90
初一	1	2	20082002	1	電腦	84
初一	1	2	20082002	1	美術	79
初一	1	2	20082002	2	聲樂與欣賞	85
初一	1	2	20082002	2	語文	76
初一	1	2	20082002	2	數學	85
初一	1	2	20082002	2	英文	70
初一	1	2	20082002	2	英會	70
初一	1	2	20082002	2	生物	92
初一	1	2	20082002	2	歷史	96
初一	1	2	20082002	2	地理	94
初一	1	2	20082002	2	音樂	94
初一	1	2	20082002	2	體育	79
初一	1	2	20082002	2	公民	87
初一	1	2	20082002	2	電腦	84
初一	1	2	20082002	2	美術	86
初一	1	2	20082002	2.5	聲樂與欣賞	86.2
初一	1	2	20082002	2.5	語文	73.6
初一	1	2	20082002	2.5	數學	79
初一	1	2	20082002	2.5	英文	70
初一	1	2	20082002	2.5	英會	73.2
初一	1	2	20082002	2.5	生物	91.6
初一	1	2	20082002	2.5	歷史	95.2
初一	1	2	20082002	2.5	地理	89.6
初一	1	2	20082002	2.5	音樂	91.2
初一	1	2	20082002	2.5	體育	76.6
初一	1	2	20082002	2.5	公民	88.2
初一	1	2	20082002	2.5	電腦	84
初一	1	2	20082002	2.5	美術	83.2
初一	1	2	20082002	3	聲樂與欣賞	88
初一	1	2	20082002	3	語文	85
初一	1	2	20082002	3	數學	77
初一	1	2	20082002	3	英文	67
初一	1	2	20082002	3	生物	88
初一	1	2	20082002	3	歷史	93
初一	1	2	20082002	3	地理	94
初一	1	2	20082002	3	音樂	89
初一	1	2	20082002	3	體育	84
初一	1	2	20082002	3	公民	91
初一	1	2	20082002	3	電腦	91
初一	1	2	20082002	3	英會	74
初一	1	2	20082002	3	美術	83
初一	1	2	20082002	4	聲樂與欣賞	85
初一	1	2	20082002	4	語文	83
初一	1	2	20082002	4	數學	89
初一	1	2	20082002	4	英文	72
初一	1	2	20082002	4	歷史	91
初一	1	2	20082002	4	地理	95
初一	1	2	20082002	4	生物	93
初一	1	2	20082002	4	音樂	87
初一	1	2	20082002	4	體育	94
初一	1	2	20082002	4	公民	94
初一	1	2	20082002	4	電腦	75
初一	1	2	20082002	4	英會	77
初一	1	2	20082002	4	美術	81
初一	1	2	20082002	4.5	聲樂與欣賞	86.2
初一	1	2	20082002	4.5	語文	83.8
初一	1	2	20082002	4.5	數學	84.2
初一	1	2	20082002	4.5	英文	70
初一	1	2	20082002	4.5	英會	75.8
初一	1	2	20082002	4.5	生物	91
初一	1	2	20082002	4.5	歷史	91.8
初一	1	2	20082002	4.5	地理	94.6
初一	1	2	20082002	4.5	音樂	87.8
初一	1	2	20082002	4.5	體育	90
初一	1	2	20082002	4.5	公民	92.8
初一	1	2	20082002	4.5	電腦	81.4
初一	1	2	20082002	4.5	美術	81.8
初一	1	2	20082002	5	聲樂與欣賞	86.2
初一	1	2	20082002	5	語文	78.7
初一	1	2	20082002	5	數學	81.6
初一	1	2	20082002	5	英文	70
初一	1	2	20082002	5	英會	74.5
初一	1	2	20082002	5	生物	91.3
初一	1	2	20082002	5	歷史	93.5
初一	1	2	20082002	5	地理	92.1
初一	1	2	20082002	5	音樂	89.5
初一	1	2	20082002	5	體育	83.3
初一	1	2	20082002	5	公民	90.5
初一	1	2	20082002	5	電腦	82.7
初一	1	2	20082002	5	美術	82.5
初一	1	3	20153064	1	初中投擲興趣班	90
初一	1	3	20153064	1	語文	69
初一	1	3	20153064	1	數學	65
初一	1	3	20153064	1	英文	53
初一	1	3	20153064	1	英會	78
初一	1	3	20153064	1	生物	73
初一	1	3	20153064	1	歷史	70
初一	1	3	20153064	1	地理	64
初一	1	3	20153064	1	音樂	81
初一	1	3	20153064	1	體育	86
初一	1	3	20153064	1	公民	82
初一	1	3	20153064	1	電腦	85
初一	1	3	20153064	1	美術	81
初一	1	3	20153064	2	初中投擲興趣班	92
初一	1	3	20153064	2	語文	67
初一	1	3	20153064	2	數學	56
初一	1	3	20153064	2	英文	51
初一	1	3	20153064	2	英會	77
初一	1	3	20153064	2	生物	75
初一	1	3	20153064	2	歷史	61
初一	1	3	20153064	2	地理	64
初一	1	3	20153064	2	音樂	87
初一	1	3	20153064	2	體育	81
初一	1	3	20153064	2	公民	68
初一	1	3	20153064	2	電腦	87
初一	1	3	20153064	2	美術	76
初一	1	3	20153064	2.5	初中投擲興趣班	91.2
初一	1	3	20153064	2.5	語文	67.8
初一	1	3	20153064	2.5	數學	59.6
初一	1	3	20153064	2.5	英文	51.8
初一	1	3	20153064	2.5	英會	77.4
初一	1	3	20153064	2.5	生物	74.2
初一	1	3	20153064	2.5	歷史	64.6
初一	1	3	20153064	2.5	地理	64
初一	1	3	20153064	2.5	音樂	84.6
初一	1	3	20153064	2.5	體育	83
初一	1	3	20153064	2.5	公民	73.6
初一	1	3	20153064	2.5	電腦	86.2
初一	1	3	20153064	2.5	美術	78
初一	1	3	20153064	3	初中投擲興趣班	90
初一	1	3	20153064	3	語文	74
初一	1	3	20153064	3	數學	58
初一	1	3	20153064	3	英文	50
初一	1	3	20153064	3	生物	66
初一	1	3	20153064	3	歷史	54
初一	1	3	20153064	3	地理	49
初一	1	3	20153064	3	音樂	88
初一	1	3	20153064	3	體育	85
初一	1	3	20153064	3	公民	84
初一	1	3	20153064	3	電腦	77
初一	1	3	20153064	3	英會	81
初一	1	3	20153064	3	美術	75
初一	1	3	20153064	4	初中投擲興趣班	85
初一	1	3	20153064	4	語文	70
初一	1	3	20153064	4	數學	66
初一	1	3	20153064	4	英文	55
初一	1	3	20153064	4	歷史	63
初一	1	3	20153064	4	地理	68
初一	1	3	20153064	4	生物	71
初一	1	3	20153064	4	音樂	80
初一	1	3	20153064	4	體育	87
初一	1	3	20153064	4	公民	87
初一	1	3	20153064	4	電腦	78
初一	1	3	20153064	4	英會	84
初一	1	3	20153064	4	美術	70
初一	1	3	20153064	4.5	初中投擲興趣班	87
初一	1	3	20153064	4.5	語文	71.6
初一	1	3	20153064	4.5	數學	62.8
初一	1	3	20153064	4.5	英文	53
初一	1	3	20153064	4.5	英會	82.8
初一	1	3	20153064	4.5	生物	69
初一	1	3	20153064	4.5	歷史	59.4
初一	1	3	20153064	4.5	地理	60.4
初一	1	3	20153064	4.5	音樂	83.2
初一	1	3	20153064	4.5	體育	86.2
初一	1	3	20153064	4.5	公民	85.8
初一	1	3	20153064	4.5	電腦	77.6
初一	1	3	20153064	4.5	美術	72
初一	1	3	20153064	5	初中投擲興趣班	89.1
初一	1	3	20153064	5	語文	69.7
初一	1	3	20153064	5	數學	61.2
初一	1	3	20153064	5	英文	52.4
初一	1	3	20153064	5	英會	80.1
初一	1	3	20153064	5	生物	71.6
初一	1	3	20153064	5	歷史	62
初一	1	3	20153064	5	地理	62.2
初一	1	3	20153064	5	音樂	83.9
初一	1	3	20153064	5	體育	84.6
初一	1	3	20153064	5	公民	79.7
初一	1	3	20153064	5	電腦	81.9
初一	1	3	20153064	5	美術	75
初一	1	4	20170090	1	男子短跑初中班	95
初一	1	4	20170090	1	語文	75
初一	1	4	20170090	1	數學	96
初一	1	4	20170090	1	英文	72
初一	1	4	20170090	1	英會	77
初一	1	4	20170090	1	生物	84
初一	1	4	20170090	1	歷史	86
初一	1	4	20170090	1	地理	92
初一	1	4	20170090	1	音樂	95
初一	1	4	20170090	1	體育	88
初一	1	4	20170090	1	公民	95
初一	1	4	20170090	1	電腦	78
初一	1	4	20170090	1	美術	85
初一	1	4	20170090	2	男子短跑初中班	90
初一	1	4	20170090	2	語文	77
初一	1	4	20170090	2	數學	95
初一	1	4	20170090	2	英文	66
初一	1	4	20170090	2	英會	81
初一	1	4	20170090	2	生物	89
初一	1	4	20170090	2	歷史	90
初一	1	4	20170090	2	地理	90
初一	1	4	20170090	2	音樂	89
初一	1	4	20170090	2	體育	90
初一	1	4	20170090	2	公民	87
初一	1	4	20170090	2	電腦	84
初一	1	4	20170090	2	美術	80
初一	1	4	20170090	2.5	男子短跑初中班	92
初一	1	4	20170090	2.5	語文	76.2
初一	1	4	20170090	2.5	數學	95.4
初一	1	4	20170090	2.5	英文	68.4
初一	1	4	20170090	2.5	英會	79.4
初一	1	4	20170090	2.5	生物	87
初一	1	4	20170090	2.5	歷史	88.4
初一	1	4	20170090	2.5	地理	90.8
初一	1	4	20170090	2.5	音樂	91.4
初一	1	4	20170090	2.5	體育	89.2
初一	1	4	20170090	2.5	公民	90.2
初一	1	4	20170090	2.5	電腦	81.6
初一	1	4	20170090	2.5	美術	82
初一	1	4	20170090	3	男子短跑初中班	90
初一	1	4	20170090	3	語文	86
初一	1	4	20170090	3	數學	89
初一	1	4	20170090	3	英文	72
初一	1	4	20170090	3	生物	91
初一	1	4	20170090	3	歷史	87
初一	1	4	20170090	3	地理	89
初一	1	4	20170090	3	音樂	88
初一	1	4	20170090	3	體育	98
初一	1	4	20170090	3	公民	97
初一	1	4	20170090	3	電腦	92
初一	1	4	20170090	3	英會	78
初一	1	4	20170090	3	美術	79
初一	1	4	20170090	4	男子短跑初中班	90
初一	1	4	20170090	4	語文	81
初一	1	4	20170090	4	數學	94
初一	1	4	20170090	4	英文	74
初一	1	4	20170090	4	歷史	90
初一	1	4	20170090	4	地理	91
初一	1	4	20170090	4	生物	91
初一	1	4	20170090	4	音樂	84
初一	1	4	20170090	4	體育	98
初一	1	4	20170090	4	公民	97
初一	1	4	20170090	4	電腦	78
初一	1	4	20170090	4	英會	81
初一	1	4	20170090	4	美術	81
初一	1	4	20170090	4.5	男子短跑初中班	90
初一	1	4	20170090	4.5	語文	83
初一	1	4	20170090	4.5	數學	92
初一	1	4	20170090	4.5	英文	73.2
初一	1	4	20170090	4.5	英會	79.8
初一	1	4	20170090	4.5	生物	91
初一	1	4	20170090	4.5	歷史	88.8
初一	1	4	20170090	4.5	地理	90.2
初一	1	4	20170090	4.5	音樂	85.6
初一	1	4	20170090	4.5	體育	98
初一	1	4	20170090	4.5	公民	97
初一	1	4	20170090	4.5	電腦	83.6
初一	1	4	20170090	4.5	美術	80.2
初一	1	4	20170090	5	男子短跑初中班	91
初一	1	4	20170090	5	語文	79.6
初一	1	4	20170090	5	數學	93.7
初一	1	4	20170090	5	英文	70.8
初一	1	4	20170090	5	英會	79.6
初一	1	4	20170090	5	生物	89
初一	1	4	20170090	5	歷史	88.6
初一	1	4	20170090	5	地理	90.5
初一	1	4	20170090	5	音樂	88.5
初一	1	4	20170090	5	體育	93.6
初一	1	4	20170090	5	公民	93.6
初一	1	4	20170090	5	電腦	82.6
初一	1	4	20170090	5	美術	81.1
初一	1	5	20170081	1	田徑跳類核心專項	95
初一	1	5	20170081	1	語文	66
初一	1	5	20170081	1	數學	67
初一	1	5	20170081	1	英文	43
初一	1	5	20170081	1	英會	67
初一	1	5	20170081	1	生物	81
初一	1	5	20170081	1	歷史	78
初一	1	5	20170081	1	地理	70
初一	1	5	20170081	1	音樂	82
初一	1	5	20170081	1	體育	76
初一	1	5	20170081	1	公民	88
初一	1	5	20170081	1	電腦	77
初一	1	5	20170081	1	美術	77
初一	1	5	20170081	2	田徑跳類核心專項	95
初一	1	5	20170081	2	語文	74
初一	1	5	20170081	2	數學	68
初一	1	5	20170081	2	英文	48
初一	1	5	20170081	2	英會	81
初一	1	5	20170081	2	生物	82
初一	1	5	20170081	2	歷史	82
初一	1	5	20170081	2	地理	84
初一	1	5	20170081	2	音樂	89
初一	1	5	20170081	2	體育	70
初一	1	5	20170081	2	公民	74
初一	1	5	20170081	2	電腦	84
初一	1	5	20170081	2	美術	81
初一	1	5	20170081	2.5	田徑跳類核心專項	95
初一	1	5	20170081	2.5	語文	70.8
初一	1	5	20170081	2.5	數學	67.6
初一	1	5	20170081	2.5	英文	46
初一	1	5	20170081	2.5	英會	75.4
初一	1	5	20170081	2.5	生物	81.6
初一	1	5	20170081	2.5	歷史	80.4
初一	1	5	20170081	2.5	地理	78.4
初一	1	5	20170081	2.5	音樂	86.2
初一	1	5	20170081	2.5	體育	72.4
初一	1	5	20170081	2.5	公民	79.6
初一	1	5	20170081	2.5	電腦	81.2
初一	1	5	20170081	2.5	美術	79.4
初一	1	5	20170081	3	田徑跳類核心專項	90
初一	1	5	20170081	3	語文	77
初一	1	5	20170081	3	數學	79
初一	1	5	20170081	3	英文	53
初一	1	5	20170081	3	生物	82
初一	1	5	20170081	3	歷史	77
初一	1	5	20170081	3	地理	84
初一	1	5	20170081	3	音樂	88
初一	1	5	20170081	3	體育	80
初一	1	5	20170081	3	公民	86
初一	1	5	20170081	3	電腦	71
初一	1	5	20170081	3	英會	72
初一	1	5	20170081	3	美術	66
初一	1	5	20170081	4	田徑跳類核心專項	95
初一	1	5	20170081	4	語文	75
初一	1	5	20170081	4	數學	86
初一	1	5	20170081	4	英文	58
初一	1	5	20170081	4	歷史	90
初一	1	5	20170081	4	地理	84
初一	1	5	20170081	4	生物	84
初一	1	5	20170081	4	音樂	86
初一	1	5	20170081	4	體育	80
初一	1	5	20170081	4	公民	84
初一	1	5	20170081	4	電腦	76
初一	1	5	20170081	4	英會	72
初一	1	5	20170081	4	美術	81
初一	1	5	20170081	4.5	田徑跳類核心專項	93
初一	1	5	20170081	4.5	語文	75.8
初一	1	5	20170081	4.5	數學	83.2
初一	1	5	20170081	4.5	英文	56
初一	1	5	20170081	4.5	英會	72
初一	1	5	20170081	4.5	生物	83.2
初一	1	5	20170081	4.5	歷史	84.8
初一	1	5	20170081	4.5	地理	84
初一	1	5	20170081	4.5	音樂	86.8
初一	1	5	20170081	4.5	體育	80
初一	1	5	20170081	4.5	公民	84.8
初一	1	5	20170081	4.5	電腦	74
初一	1	5	20170081	4.5	美術	75
初一	1	5	20170081	5	田徑跳類核心專項	94
初一	1	5	20170081	5	語文	73.3
初一	1	5	20170081	5	數學	75.4
初一	1	5	20170081	5	英文	51
初一	1	5	20170081	5	英會	73.7
初一	1	5	20170081	5	生物	82.4
初一	1	5	20170081	5	歷史	82.6
初一	1	5	20170081	5	地理	81.2
初一	1	5	20170081	5	音樂	86.5
初一	1	5	20170081	5	體育	76.2
初一	1	5	20170081	5	公民	82.2
初一	1	5	20170081	5	電腦	77.6
初一	1	5	20170081	5	美術	77.2
初一	1	6	20170026	1	書法藝術	74
初一	1	6	20170026	1	語文	60
初一	1	6	20170026	1	數學	64
初一	1	6	20170026	1	英文	59
初一	1	6	20170026	1	英會	70
初一	1	6	20170026	1	生物	77
初一	1	6	20170026	1	歷史	66
初一	1	6	20170026	1	地理	60
初一	1	6	20170026	1	音樂	92
初一	1	6	20170026	1	體育	70
初一	1	6	20170026	1	公民	85
初一	1	6	20170026	1	電腦	72
初一	1	6	20170026	1	美術	77
初一	1	6	20170026	2	書法藝術	78
初一	1	6	20170026	2	語文	60
初一	1	6	20170026	2	數學	56
初一	1	6	20170026	2	英文	56
初一	1	6	20170026	2	英會	62
初一	1	6	20170026	2	生物	71
初一	1	6	20170026	2	歷史	66
初一	1	6	20170026	2	地理	64
初一	1	6	20170026	2	音樂	89
初一	1	6	20170026	2	體育	67
初一	1	6	20170026	2	公民	69
初一	1	6	20170026	2	電腦	69
初一	1	6	20170026	2	美術	79
初一	1	6	20170026	2.5	書法藝術	76.4
初一	1	6	20170026	2.5	語文	60
初一	1	6	20170026	2.5	數學	59.2
初一	1	6	20170026	2.5	英文	57.2
初一	1	6	20170026	2.5	英會	65.2
初一	1	6	20170026	2.5	生物	73.4
初一	1	6	20170026	2.5	歷史	66
初一	1	6	20170026	2.5	地理	62.4
初一	1	6	20170026	2.5	音樂	90.2
初一	1	6	20170026	2.5	體育	68.2
初一	1	6	20170026	2.5	公民	75.4
初一	1	6	20170026	2.5	電腦	70.2
初一	1	6	20170026	2.5	美術	78.2
初一	1	6	20170026	3	書法藝術	78
初一	1	6	20170026	3	語文	64
初一	1	6	20170026	3	數學	55
初一	1	6	20170026	3	英文	48
初一	1	6	20170026	3	生物	75
初一	1	6	20170026	3	歷史	58
初一	1	6	20170026	3	地理	61
初一	1	6	20170026	3	音樂	89
初一	1	6	20170026	3	體育	79
初一	1	6	20170026	3	公民	79
初一	1	6	20170026	3	電腦	72
初一	1	6	20170026	3	英會	64
初一	1	6	20170026	3	美術	72
初一	1	6	20170026	4	書法藝術	81
初一	1	6	20170026	4	語文	65
初一	1	6	20170026	4	數學	69
初一	1	6	20170026	4	英文	57
初一	1	6	20170026	4	歷史	60
初一	1	6	20170026	4	地理	56
初一	1	6	20170026	4	生物	80
初一	1	6	20170026	4	音樂	84
初一	1	6	20170026	4	體育	82
初一	1	6	20170026	4	公民	79
初一	1	6	20170026	4	電腦	70
初一	1	6	20170026	4	英會	69
初一	1	6	20170026	4	美術	76
初一	1	6	20170026	4.5	書法藝術	79.8
初一	1	6	20170026	4.5	語文	64.6
初一	1	6	20170026	4.5	數學	63.4
初一	1	6	20170026	4.5	英文	53.4
初一	1	6	20170026	4.5	英會	67
初一	1	6	20170026	4.5	生物	78
初一	1	6	20170026	4.5	歷史	59.2
初一	1	6	20170026	4.5	地理	58
初一	1	6	20170026	4.5	音樂	86
初一	1	6	20170026	4.5	體育	80.8
初一	1	6	20170026	4.5	公民	79
初一	1	6	20170026	4.5	電腦	70.8
初一	1	6	20170026	4.5	美術	74.4
初一	1	6	20170026	5	書法藝術	78.1
初一	1	6	20170026	5	語文	62.3
初一	1	6	20170026	5	數學	61.3
初一	1	6	20170026	5	英文	55.3
初一	1	6	20170026	5	英會	66.1
初一	1	6	20170026	5	生物	75.7
初一	1	6	20170026	5	歷史	62.6
初一	1	6	20170026	5	地理	60.2
初一	1	6	20170026	5	音樂	88.1
初一	1	6	20170026	5	體育	74.5
初一	1	6	20170026	5	公民	77.2
初一	1	6	20170026	5	電腦	70.5
初一	1	6	20170026	5	美術	76.3
初一	1	7	20170176	1	田徑跳類核心專項	95
初一	1	7	20170176	1	語文	71
初一	1	7	20170176	1	數學	58
初一	1	7	20170176	1	英文	56
初一	1	7	20170176	1	英會	73
初一	1	7	20170176	1	生物	79
初一	1	7	20170176	1	歷史	54
初一	1	7	20170176	1	地理	64
初一	1	7	20170176	1	音樂	92
初一	1	7	20170176	1	體育	87
初一	1	7	20170176	1	公民	93
初一	1	7	20170176	1	電腦	71
初一	1	7	20170176	1	美術	76
初一	1	7	20170176	2	田徑跳類核心專項	95
初一	1	7	20170176	2	語文	79
初一	1	7	20170176	2	數學	63
初一	1	7	20170176	2	英文	50
初一	1	7	20170176	2	英會	75
初一	1	7	20170176	2	生物	79
初一	1	7	20170176	2	歷史	62
初一	1	7	20170176	2	地理	65
初一	1	7	20170176	2	音樂	88
初一	1	7	20170176	2	體育	92
初一	1	7	20170176	2	公民	87
初一	1	7	20170176	2	電腦	86
初一	1	7	20170176	2	美術	83
初一	1	7	20170176	2.5	田徑跳類核心專項	95
初一	1	7	20170176	2.5	語文	75.8
初一	1	7	20170176	2.5	數學	61
初一	1	7	20170176	2.5	英文	52.4
初一	1	7	20170176	2.5	英會	74.2
初一	1	7	20170176	2.5	生物	79
初一	1	7	20170176	2.5	歷史	58.8
初一	1	7	20170176	2.5	地理	64.6
初一	1	7	20170176	2.5	音樂	89.6
初一	1	7	20170176	2.5	體育	90
初一	1	7	20170176	2.5	公民	89.4
初一	1	7	20170176	2.5	電腦	80
初一	1	7	20170176	2.5	美術	80.2
初一	1	7	20170176	3	田徑跳類核心專項	90
初一	1	7	20170176	3	語文	80
初一	1	7	20170176	3	數學	54
初一	1	7	20170176	3	英文	51
初一	1	7	20170176	3	生物	83
初一	1	7	20170176	3	歷史	60
初一	1	7	20170176	3	地理	58
初一	1	7	20170176	3	音樂	89
初一	1	7	20170176	3	體育	92
初一	1	7	20170176	3	公民	97
初一	1	7	20170176	3	電腦	61
初一	1	7	20170176	3	英會	72
初一	1	7	20170176	3	美術	78
初一	1	7	20170176	4	田徑跳類核心專項	95
初一	1	7	20170176	4	語文	72
初一	1	7	20170176	4	數學	63
初一	1	7	20170176	4	英文	57
初一	1	7	20170176	4	歷史	67
初一	1	7	20170176	4	地理	71
初一	1	7	20170176	4	生物	76
初一	1	7	20170176	4	音樂	91
初一	1	7	20170176	4	體育	85
初一	1	7	20170176	4	公民	96
初一	1	7	20170176	4	電腦	79
初一	1	7	20170176	4	英會	83
初一	1	7	20170176	4	美術	70
初一	1	7	20170176	4.5	田徑跳類核心專項	93
初一	1	7	20170176	4.5	語文	75.2
初一	1	7	20170176	4.5	數學	59.4
初一	1	7	20170176	4.5	英文	54.6
初一	1	7	20170176	4.5	英會	78.6
初一	1	7	20170176	4.5	生物	78.8
初一	1	7	20170176	4.5	歷史	64.2
初一	1	7	20170176	4.5	地理	65.8
初一	1	7	20170176	4.5	音樂	90.2
初一	1	7	20170176	4.5	體育	87.8
初一	1	7	20170176	4.5	公民	96.4
初一	1	7	20170176	4.5	電腦	71.8
初一	1	7	20170176	4.5	美術	73.2
初一	1	7	20170176	5	田徑跳類核心專項	94
初一	1	7	20170176	5	語文	75.5
初一	1	7	20170176	5	數學	60.2
初一	1	7	20170176	5	英文	53.5
初一	1	7	20170176	5	英會	76.4
初一	1	7	20170176	5	生物	78.9
初一	1	7	20170176	5	歷史	61.5
初一	1	7	20170176	5	地理	65.2
初一	1	7	20170176	5	音樂	89.9
初一	1	7	20170176	5	體育	88.9
初一	1	7	20170176	5	公民	92.9
初一	1	7	20170176	5	電腦	75.9
初一	1	7	20170176	5	美術	76.7
初一	1	8	20163050	1	男子短跑初中班	95
初一	1	8	20163050	1	語文	71
初一	1	8	20163050	1	數學	39
初一	1	8	20163050	1	英文	75
初一	1	8	20163050	1	英會	65
初一	1	8	20163050	1	生物	70
初一	1	8	20163050	1	歷史	46
初一	1	8	20163050	1	地理	66
初一	1	8	20163050	1	音樂	92
初一	1	8	20163050	1	體育	86
初一	1	8	20163050	1	公民	92
初一	1	8	20163050	1	電腦	71
初一	1	8	20163050	1	美術	79
初一	1	8	20163050	2	男子短跑初中班	85
初一	1	8	20163050	2	語文	70
初一	1	8	20163050	2	數學	50
初一	1	8	20163050	2	英文	50
初一	1	8	20163050	2	英會	76
初一	1	8	20163050	2	生物	66
初一	1	8	20163050	2	歷史	35
初一	1	8	20163050	2	地理	45
初一	1	8	20163050	2	音樂	88
初一	1	8	20163050	2	體育	85
初一	1	8	20163050	2	公民	73
初一	1	8	20163050	2	電腦	96
初一	1	8	20163050	2	美術	83
初一	1	8	20163050	2.5	男子短跑初中班	89
初一	1	8	20163050	2.5	語文	70.4
初一	1	8	20163050	2.5	數學	45.6
初一	1	8	20163050	2.5	英文	60
初一	1	8	20163050	2.5	英會	71.6
初一	1	8	20163050	2.5	生物	67.6
初一	1	8	20163050	2.5	歷史	39.4
初一	1	8	20163050	2.5	地理	53.4
初一	1	8	20163050	2.5	音樂	89.6
初一	1	8	20163050	2.5	體育	85.4
初一	1	8	20163050	2.5	公民	80.6
初一	1	8	20163050	2.5	電腦	86
初一	1	8	20163050	2.5	美術	81.4
初一	1	8	20163050	3	男子短跑初中班	85
初一	1	8	20163050	3	語文	64
初一	1	8	20163050	3	數學	38
初一	1	8	20163050	3	英文	43
初一	1	8	20163050	3	生物	75
初一	1	8	20163050	3	歷史	40
初一	1	8	20163050	3	地理	48
初一	1	8	20163050	3	音樂	88
初一	1	8	20163050	3	體育	92
初一	1	8	20163050	3	公民	86
初一	1	8	20163050	3	電腦	57
初一	1	8	20163050	3	英會	65
初一	1	8	20163050	3	美術	66
初一	1	8	20163050	4	男子短跑初中班	80
初一	1	8	20163050	4	語文	66
初一	1	8	20163050	4	數學	37
初一	1	8	20163050	4	英文	47
初一	1	8	20163050	4	歷史	49
初一	1	8	20163050	4	地理	37
初一	1	8	20163050	4	生物	73
初一	1	8	20163050	4	音樂	80
初一	1	8	20163050	4	體育	99
初一	1	8	20163050	4	公民	76
初一	1	8	20163050	4	電腦	76
初一	1	8	20163050	4	英會	77
初一	1	8	20163050	4	美術	60
